"DatasetID","Dataset_name","Island","Lat","Long","MethodCode","Year","Month","Day","UniqueSurveyID","Site_code","coord.join9","ReefHabitat","parrot","open_protected","year_num","mgmt","zero_one"
11.5,"DAR","Maui",20.93681,-156.4968,"FAHU",2019,9,19,"WAIH_FAHU19","WAIH",17273,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.93685,-156.4869,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",17957,"Deep Aggregate reef, >30ft",42.07854,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93688,-156.4903,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18425,"Pavement with Ledges",105.149782,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.93694,-156.4872,"FAHU",2017,1,10,"WAIH_FAHU16","WAIH",18868,"Deep Aggregate reef, >30ft",5.0124095,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93695,-156.4932,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18747,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.93697,-156.365,"FAHU",2016,9,22,"PAWR_FAHU16","PAWR",17878,"Spur and Groove",23.9194386,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.93699,-156.3618,"FAHU",2016,9,22,"PAWR_FAHU16","PAWR",17905,"Spur and Groove",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.93702,-156.3639,"FAHU",2018,9,19,"PAWR_FAHU18","PAWR",18835,"Spur and Groove",15.910573,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93716,-156.488,"FAHU",2018,10,25,"WAIH_FAHU18","WAIH",18521,"Pavement with Ledges",91.045447,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93718,-156.493,"FAHU",2019,9,19,"WAIH_FAHU19","WAIH",17308,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.93723,-156.4903,"FAHU",2017,1,10,"WAIH_FAHU16","WAIH",18867,"Pavement with Ledges",10.31066,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93726,-156.4858,"FAHU",2015,9,15,"WAIH_FAHU15","WAIH",18412,"Deep Aggregate reef, >30ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.9373,-156.4898,"FAHU",2015,9,15,"WAIH_FAHU15","WAIH",18733,"Pavement with Ledges",12.084976,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9373,-156.4893,"FAHU",2017,1,10,"WAIH_FAHU16","WAIH",18873,"Pavement with Ledges",2.062132,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93734,-156.4957,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18199,"Pavement with Ledges",1.72452,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93746,-156.4968,"FAHU",2019,9,19,"WAIH_FAHU19","WAIH",18339,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.93757,-156.4876,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",17958,"Deep Aggregate reef, >30ft",7.634747,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93759,-156.4923,"FAHU",2019,9,19,"WAIH_FAHU19","WAIH",17306,"Pavement with Sand Channels",20.826262,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.93762,-156.4993,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18253,"Pavement with Ledges",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93768,-156.4934,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18725,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.93774,-156.4908,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17519,"Pavement with Ledges",62.4351473,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93774,-156.3636,"FAHU",2018,9,19,"PAWR_FAHU18","PAWR",17738,"Spur and Groove",19.484014,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93787,-156.3613,"FAHU",2016,9,22,"PAWR_FAHU16","PAWR",17903,"Spur and Groove",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.93796,-156.4887,"FAHU",2018,10,25,"WAIH_FAHU18","WAIH",18526,"Pavement with Ledges",36.948249,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93798,-156.4984,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",17968,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93801,-156.4921,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18750,"Pavement with Sand Channels",33.918578,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.93802,-156.4882,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17535,"Pavement with Ledges",50.08211,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93803,-156.4927,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18729,"Pavement with Sand Channels",2.062132,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.93808,-156.4983,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18254,"Pavement with Ledges",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93816,-156.4854,"FAHU",2015,9,15,"WAIH_FAHU15","WAIH",18413,"Deep Aggregate reef, >30ft",6.900823,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.93834,-156.4963,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18202,"Pavement with Ledges",119.50633,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93835,-156.4871,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17299,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.9384,-156.4887,"FAHU",2017,1,10,"WAIH_FAHU16","WAIH",18874,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93842,-156.4972,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18621,"Pavement with Ledges",0.7992563,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93843,-156.3621,"FAHU",2016,9,22,"PAWR_FAHU16","PAWR",17904,"Spur and Groove",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.9385,-156.3631,"FAHU",2018,9,19,"PAWR_FAHU18","PAWR",17735,"Spur and Groove",1.5401171,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93858,-156.4896,"FAHU",2015,9,15,"WAIH_FAHU15","WAIH",18731,"Pavement with Sand Channels",13.98719,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.93864,-156.4958,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18620,"Pavement with Ledges",55.151667,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93875,-156.4974,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",17969,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93879,-156.4907,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17522,"Pavement with Ledges",3.197025,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93881,-156.4963,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18810,"Pavement with Sand Channels",15.07892,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93888,-156.4951,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18807,"Pavement with Ledges",8.95457,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93888,-156.488,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17533,"Pavement with Ledges",113.2666736,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93889,-156.4878,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17302,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.93904,-156.4874,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18251,"Deep Aggregate reef, >30ft",52.19676,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93908,-156.4951,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",17048,"Pavement with Sand Channels",4.865418,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.9392,-156.496,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17545,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.93923,-156.4955,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17544,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.93924,-156.499,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18746,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.93926,-156.5023,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18256,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93933,-156.4948,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17547,"Pavement with Sand Channels",52.000482,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93933,-156.487,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17460,"Deep Aggregate reef, >30ft",77.313738,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93942,-156.5006,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18809,"Pavement with Sand Channels",73.134726,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93942,-156.4884,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17301,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.93942,-156.4877,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17461,"Deep Aggregate reef, >30ft",78.019763,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.93948,-156.4886,"FAHU",2017,1,10,"WAIH_FAHU16","WAIH",18875,"Deep Aggregate reef, >30ft",3.786652,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93956,-156.499,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18817,"Pavement with Ledges",53.499908,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93965,-156.4961,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",18514,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.93965,-156.4898,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17534,"Deep Aggregate reef, >30ft",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.93969,-156.4868,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18252,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93978,-156.4948,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",17050,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.93979,-156.5001,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17272,"Pavement with Sand Channels",117.47313,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.93982,-156.488,"FAHU",2015,9,15,"WAIH_FAHU15","WAIH",18732,"Deep Aggregate reef, >30ft",27.360083,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.93992,-156.4979,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",17966,"Pavement with Ledges",142.240281,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.93996,-156.4945,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17531,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94,-156.5037,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18258,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.9401,-156.4911,"FAHU",2019,9,27,"WAIH_FAHU19","WAIH",17629,"Deep Aggregate reef, >30ft",96.921045,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.94021,-156.4991,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18766,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94022,-156.4968,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",17964,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94023,-156.4964,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",18508,"Pavement with Sand Channels",38.243268,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94032,-156.5,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17270,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94047,-156.4919,"FAHU",2019,9,27,"WAIH_FAHU19","WAIH",17630,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94052,-156.4955,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18760,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94053,-156.4875,"FAHU",2015,9,15,"WAIH_FAHU15","WAIH",18735,"Deep Aggregate reef, >30ft",21.127365,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9406,-156.4891,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17634,"Aggregate Reef",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94062,-156.4941,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",17530,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94069,-156.4983,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",18336,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94069,-156.4924,"FAHU",2015,9,11,"WAIH_FAHU15","WAIH",18431,"Deep Aggregate reef, >30ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94071,-156.495,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",17037,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94072,-156.49,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17633,"Aggregate Reef",15.07892,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.94076,-156.4984,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18765,"Pavement with Sand Channels",5.408642,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.9408,-156.4887,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17580,"Deep Aggregate reef, >30ft",10.653339,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94081,-156.4964,"FAHU",2018,10,26,"WAIH_FAHU18","WAIH",18507,"Pavement with Sand Channels",43.531105,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94093,-156.4905,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18255,"Deep Aggregate reef, >30ft",5.523942,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94098,-156.5017,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17581,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94099,-156.4908,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17635,"Aggregate Reef",2.592169,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.941,-156.4918,"FAHU",2019,9,20,"WAIH_FAHU19","WAIH",17631,"Aggregate Reef",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94107,-156.4924,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17598,"Deep Aggregate reef, >30ft",3.4412873,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94127,-156.4985,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",18337,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94129,-156.5017,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17289,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94131,-156.5049,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18257,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94134,-156.5002,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",16688,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94136,-156.5036,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18662,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94143,-156.5013,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",16690,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94143,-156.4977,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18763,"Pavement with Sand Channels",0.2854528,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94147,-156.4893,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",17967,"Deep Aggregate reef, >30ft",11.94521,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94154,-156.5022,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17290,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94167,-156.493,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17597,"Deep Aggregate reef, >30ft",14.186,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94172,-156.5027,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17288,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94172,-156.4937,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",18665,"Deep Aggregate reef, >30ft",6.7614646,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94174,-156.4911,"FAHU",2015,9,11,"WAIH_FAHU15","WAIH",18429,"Deep Aggregate reef, >30ft",5.763021,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94179,-156.4946,"FAHU",2019,9,27,"WAIH_FAHU19","WAIH",17638,"Deep Aggregate reef, >30ft",7.302449,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.94179,-156.4927,"FAHU",2016,9,13,"WAIH_FAHU16","WAIH",18105,"Deep Aggregate reef, >30ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.94181,-156.5045,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18663,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94182,-156.4954,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",17036,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94194,-156.4928,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17774,"Deep Aggregate reef, >30ft",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94206,-156.5022,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18356,"Pavement with Sand Channels",33.648437,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94207,-156.501,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17582,"Pavement with Sand Channels",9.063348,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.9421,-156.5032,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17286,"Pavement with Sand Channels",42.07854,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.94214,-156.4946,"FAHU",2015,9,11,"WAIH_FAHU15","WAIH",18734,"Deep Aggregate reef, >30ft",1.776291,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94222,-156.5028,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18355,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94223,-156.4956,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",18666,"Deep Aggregate reef, >30ft",19.884656,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94224,-156.5031,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",16692,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94231,-156.502,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",16693,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94236,-156.4979,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",18117,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94255,-156.4933,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17804,"Deep Aggregate reef, >30ft",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94258,-156.5012,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18722,"Pavement with Sand Channels",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94258,-156.4939,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17819,"Deep Aggregate reef, >30ft",1.72452,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94262,-156.5016,"FAHU",2015,9,10,"WAIH_FAHU15","WAIH",18361,"Pavement with Sand Channels",15.9352783,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94266,-156.5004,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17614,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94269,-156.5038,"FAHU",2017,9,14,"WAIH_FAHU17","WAIH",18206,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94274,-156.4997,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",17973,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94274,-156.4945,"FAHU",2019,9,27,"WAIH_FAHU19","WAIH",17632,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94284,-156.4936,"FAHU",2015,9,11,"WAIH_FAHU15","WAIH",18724,"Deep Aggregate reef, >30ft",34.431661,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94286,-156.4936,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18730,"Deep Aggregate reef, >30ft",0.2854528,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94299,-156.4998,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18618,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.943,-156.4999,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",18115,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94302,-156.5009,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",18338,"Pavement with Sand Channels",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94308,-156.4966,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18757,"Deep Aggregate reef, >30ft",52.49544,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94309,-156.502,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",17972,"Pavement with Sand Channels",4.296951,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94309,-156.5008,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",17974,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.9431,-156.4956,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",17403,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94312,-156.499,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",18114,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94313,-156.5024,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17779,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94315,-156.4953,"FAHU",2016,9,13,"WAIH_FAHU16","WAIH",18877,"Deep Aggregate reef, >30ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.94328,-156.4993,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17613,"Deep Aggregate reef, >30ft",48.382678,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.94332,-156.4954,"FAHU",2016,9,13,"WAIH_FAHU16","WAIH",18876,"Deep Aggregate reef, >30ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.94353,-156.5012,"FAHU",2019,9,18,"WAIH_FAHU19","WAIH",17271,"Pavement with Sand Channels",20.16591,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.94378,-156.5009,"FAHU",2019,9,27,"WAIH_FAHU19","WAIH",17636,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94381,-156.4965,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18759,"Deep Aggregate reef, >30ft",31.308779,"OPEN",1,"OPEN",1
11.5,"DAR","Maui",20.94397,-156.5019,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17780,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94403,-156.5003,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18617,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94414,-156.4985,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",17965,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94417,-156.4978,"FAHU",2017,9,21,"WAIH_FAHU17","WAIH",17960,"Deep Aggregate reef, >30ft",2.9502775,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94428,-156.5016,"FAHU",2019,9,27,"WAIH_FAHU19","WAIH",17639,"Deep Aggregate reef, >30ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.94429,-156.5014,"FAHU",2017,1,11,"WAIH_FAHU16","WAIH",18118,"Pavement with Sand Channels",3.786652,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.94429,-156.5014,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18118,"Deep Aggregate reef, >30ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94437,-156.5031,"FAHU",2017,9,20,"WAIH_FAHU17","WAIH",18664,"Pavement with Sand Channels",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.94439,-156.499,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18357,"Deep Aggregate reef, >30ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94441,-156.4995,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18360,"Deep Aggregate reef, >30ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94449,-156.5,"FAHU",2015,9,9,"WAIH_FAHU15","WAIH",18727,"Deep Aggregate reef, >30ft",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.94467,-156.5025,"FAHU",2018,10,12,"WAIH_FAHU18","WAIH",17776,"Pavement with Sand Channels",0,"OPEN",4,"OPEN",0
11.5,"DAR","Maui",20.94986,-156.5078,"FAHU",2015,9,3,"WAIH_FAHU15","WAIH",18419,"Spur and Groove",0,"OPEN",1,"OPEN",0
11.5,"DAR","Maui",20.95081,-156.5077,"FAHU",2015,9,3,"WAIH_FAHU15","WAIH",18421,"Spur and Groove",0,"OPEN",1,"OPEN",0
