"Year","Date","RoundID","Site","Site_Name","mgmt_area","mgmt_gear","biomass_g_100m2","biomass_g_m2","Start.Date"
2016,2016-07-21,"WHP81",17,"Red Hill","MPA","After",1424.423,14.2442,"2016-07-07"
2016,2016-09-06,"WHP82",17,"Red Hill","MPA","After",6613.2085,66.1321,"2016-09-06"
2016,2016-11-10,"WHP83",17,"Red Hill","MPA","After",1506.3646,15.0636,"2016-11-10"
2017,2017-05-11,"WHP84",17,"Red Hill","MPA","After",1007.6808,10.0768,"2017-05-02"
2017,2017-07-18,"WHP85",17,"Red Hill","MPA","After",2160.7691,21.6077,"2017-06-27"
2017,2017-09-19,"WHP86",17,"Red Hill","MPA","After",355.34,3.5534,"2017-09-07"
2017,2017-11-16,"WHP87",17,"Red Hill","MPA","After",2079.7637,20.7976,"2017-11-02"
2018,2018-05-17,"WHP88",17,"Red Hill","MPA","After",7065.0854,70.6509,"2018-05-01"
2018,2018-07-12,"WHP89",17,"Red Hill","MPA","After",737.2364,7.3724,"2018-06-19"
2018,2018-09-25,"WHP90",17,"Red Hill","MPA","After",2164.6771,21.6468,"2018-09-04"
2018,2018-11-20,"WHP91",17,"Red Hill","MPA","After",3132.1442,31.3214,"2018-11-01"
2019,2019-05-14,"WHP92",17,"Red Hill","MPA","After",4816.8176,48.1682,"2019-04-30"
2019,2019-07-23,"WHP93",17,"Red Hill","MPA","After",1424.7454,14.2475,"2019-07-02"
2019,2019-10-08,"WHP94",17,"Red Hill","MPA","After",3594.0047,35.94,"2019-09-03"
2007,2007-05-24,"WHP44",18,"Keopuka","Open","Before",3580.9673,35.8097,"2007-05-16"
2007,2007-07-19,"WHP45",18,"Keopuka","Open","Before",8638.0729,86.3807,"2007-07-12"
2007,2007-09-11,"WHP46",18,"Keopuka","Open","Before",10321.313,103.2131,"2007-09-04"
2007,2007-10-30,"WHP47",18,"Keopuka","Open","Before",9320.2642,93.2026,"2007-10-23"
2008,2008-06-10,"WHP48",18,"Keopuka","Open","Before",3437.6703,34.3767,"2008-05-20"
2008,2008-07-15,"WHP49",18,"Keopuka","Open","Before",2578.3945,25.7839,"2008-07-08"
2008,2008-09-18,"WHP50",18,"Keopuka","Open","Before",10107.4984,101.075,"2008-09-02"
2008,2008-12-04,"WHP51",18,"Keopuka","Open","Before",6780.7323,67.8073,"2008-10-15"
2009,2009-05-20,"WHP52",18,"Keopuka","Open","Before",2776.7399,27.7674,"2009-05-06"
2009,2009-07-23,"WHP53",18,"Keopuka","Open","Before",6090.7614,60.9076,"2009-07-07"
2009,2009-09-22,"WHP54",18,"Keopuka","Open","Before",1888.8051,18.8881,"2009-09-01"
2009,2009-10-27,"WHP55",18,"Keopuka","Open","Before",5794.1952,57.942,"2009-10-20"
2010,2010-05-11,"WHP56",18,"Keopuka","Open","Before",6072.4474,60.7245,"2010-05-05"
2010,2010-07-22,"WHP57",18,"Keopuka","Open","Before",8598.4894,85.9849,"2010-07-08"
2010,2010-09-07,"WHP58",18,"Keopuka","Open","Before",10519.3458,105.1935,"2010-09-07"
2010,2010-10-26,"WHP59",18,"Keopuka","Open","Before",3902.5087,39.0251,"2010-10-19"
2011,2011-05-11,"WHP60",18,"Keopuka","Open","Before",2492.181,24.9218,"2011-05-03"
2011,2011-07-12,"WHP61",18,"Keopuka","Open","Before",3741.9313,37.4193,"2011-07-06"
2011,2011-09-29,"WHP62",18,"Keopuka","Open","Before",915.1115,9.1511,"2011-09-13"
2011,2011-11-09,"WHP63",18,"Keopuka","Open","Before",4602.0199,46.0202,"2011-11-01"
2012,2012-05-23,"WHP64",18,"Keopuka","Open","Before",11672.4418,116.7244,"2012-05-15"
2012,2012-07-17,"WHP65",18,"Keopuka","Open","Before",3486.1052,34.8611,"2012-07-10"
2012,2012-09-05,"WHP66",18,"Keopuka","Open","Before",15884.6274,158.8463,"2012-08-28"
2012,2012-11-20,"WHP67",18,"Keopuka","Open","Before",4815.443,48.1544,"2012-11-08"
2013,2013-05-29,"WHP68",18,"Keopuka","Open","Before",6585.7931,65.8579,"2013-05-02"
2013,2013-08-01,"WHP69",18,"Keopuka","Open","Before",3857.8837,38.5788,"2013-07-16"
2013,2013-09-24,"WHP70",18,"Keopuka","Open","Before",10704.4069,107.0441,"2013-09-03"
2013,2013-11-20,"WHP71",18,"Keopuka","Open","Before",4078.7285,40.7873,"2013-11-06"
2014,2014-05-21,"WHP72",18,"Keopuka","Open","After",11906.5253,119.0653,"2014-05-06"
2014,2014-07-24,"WHP73",18,"Keopuka","Open","After",8206.298,82.063,"2014-07-02"
2014,2014-09-30,"WHP74",18,"Keopuka","Open","After",1754.3524,17.5435,"2014-09-09"
2014,2014-11-18,"WHP75",18,"Keopuka","Open","After",7863.9374,78.6394,"2014-11-05"
2015,2015-05-26,"WHP76",18,"Keopuka","Open","After",5462.0899,54.6209,"2015-05-05"
2015,2015-07-16,"WHP77",18,"Keopuka","Open","After",5802.8722,58.0287,"2015-07-02"
2015,2015-09-10,"WHP78",18,"Keopuka","Open","After",11161.3778,111.6138,"2015-09-01"
2015,2015-11-06,"WHP79",18,"Keopuka","Open","After",6363.7197,63.6372,"2015-11-03"
2016,2016-05-05,"WHP80",18,"Keopuka","Open","After",2244.6033,22.446,"2016-05-03"
2016,2016-08-04,"WHP81",18,"Keopuka","Open","After",9872.0918,98.7209,"2016-07-07"
2016,2016-09-15,"WHP82",18,"Keopuka","Open","After",3947.1823,39.4718,"2016-09-06"
2016,2016-11-23,"WHP83",18,"Keopuka","Open","After",3882.3756,38.8238,"2016-11-10"
2017,2017-05-09,"WHP84",18,"Keopuka","Open","After",9708.176,97.0818,"2017-05-02"
2017,2017-06-28,"WHP85",18,"Keopuka","Open","After",6918.4083,69.1841,"2017-06-27"
2017,2017-09-21,"WHP86",18,"Keopuka","Open","After",10541.3195,105.4132,"2017-09-07"
2017,2017-11-30,"WHP87",18,"Keopuka","Open","After",1757.6464,17.5765,"2017-11-02"
2018,2018-05-31,"WHP88",18,"Keopuka","Open","After",3613.4803,36.1348,"2018-05-01"
2018,2018-06-26,"WHP89",18,"Keopuka","Open","After",9751.7564,97.5176,"2018-06-19"
2018,2018-09-27,"WHP90",18,"Keopuka","Open","After",8227.133,82.2713,"2018-09-04"
2018,2018-12-06,"WHP91",18,"Keopuka","Open","After",9000.1491,90.0015,"2018-11-01"
2019,2019-05-23,"WHP92",18,"Keopuka","Open","After",4776.9335,47.7693,"2019-04-30"
2019,2019-07-25,"WHP93",18,"Keopuka","Open","After",1256.8481,12.5685,"2019-07-02"
2019,2019-10-11,"WHP94",18,"Keopuka","Open","After",7965.1893,79.6519,"2019-09-03"
2007,2007-05-24,"WHP44",19,"Kealakekua Bay MLCD","MPA","Before",8937.9159,89.3792,"2007-05-16"
2007,2007-07-19,"WHP45",19,"Kealakekua Bay MLCD","MPA","Before",8023.0302,80.2303,"2007-07-12"
2007,2007-09-11,"WHP46",19,"Kealakekua Bay MLCD","MPA","Before",5335.4664,53.3547,"2007-09-04"
2007,2007-10-30,"WHP47",19,"Kealakekua Bay MLCD","MPA","Before",11038.1578,110.3816,"2007-10-23"
2008,2008-06-10,"WHP48",19,"Kealakekua Bay MLCD","MPA","Before",1876.6649,18.7666,"2008-05-20"
2008,2008-07-15,"WHP49",19,"Kealakekua Bay MLCD","MPA","Before",13906.3577,139.0636,"2008-07-08"
2008,2008-09-18,"WHP50",19,"Kealakekua Bay MLCD","MPA","Before",7836.4004,78.364,"2008-09-02"
2008,2008-12-04,"WHP51",19,"Kealakekua Bay MLCD","MPA","Before",1434.6506,14.3465,"2008-10-15"
2009,2009-05-20,"WHP52",19,"Kealakekua Bay MLCD","MPA","Before",5283.4797,52.8348,"2009-05-06"
2009,2009-07-23,"WHP53",19,"Kealakekua Bay MLCD","MPA","Before",5537.1133,55.3711,"2009-07-07"
2009,2009-09-22,"WHP54",19,"Kealakekua Bay MLCD","MPA","Before",9031.387,90.3139,"2009-09-01"
2009,2009-10-27,"WHP55",19,"Kealakekua Bay MLCD","MPA","Before",5612.5132,56.1251,"2009-10-20"
2010,2010-05-11,"WHP56",19,"Kealakekua Bay MLCD","MPA","Before",1334.0353,13.3404,"2010-05-05"
2010,2010-07-22,"WHP57",19,"Kealakekua Bay MLCD","MPA","Before",2127.3901,21.2739,"2010-07-08"
2010,2010-09-07,"WHP58",19,"Kealakekua Bay MLCD","MPA","Before",6128.7926,61.2879,"2010-09-07"
2010,2010-10-26,"WHP59",19,"Kealakekua Bay MLCD","MPA","Before",2675.9031,26.759,"2010-10-19"
2011,2011-05-11,"WHP60",19,"Kealakekua Bay MLCD","MPA","Before",6996.0391,69.9604,"2011-05-03"
2011,2011-07-12,"WHP61",19,"Kealakekua Bay MLCD","MPA","Before",4825.3436,48.2534,"2011-07-06"
2011,2011-09-29,"WHP62",19,"Kealakekua Bay MLCD","MPA","Before",6971.3473,69.7135,"2011-09-13"
2011,2011-11-09,"WHP63",19,"Kealakekua Bay MLCD","MPA","Before",11365.8968,113.659,"2011-11-01"
2012,2012-05-23,"WHP64",19,"Kealakekua Bay MLCD","MPA","Before",9503.5542,95.0355,"2012-05-15"
2012,2012-07-17,"WHP65",19,"Kealakekua Bay MLCD","MPA","Before",6580.9198,65.8092,"2012-07-10"
2012,2012-09-05,"WHP66",19,"Kealakekua Bay MLCD","MPA","Before",9100.5047,91.005,"2012-08-28"
2012,2012-11-20,"WHP67",19,"Kealakekua Bay MLCD","MPA","Before",2370.814,23.7081,"2012-11-08"
2013,2013-05-29,"WHP68",19,"Kealakekua Bay MLCD","MPA","Before",2501.8172,25.0182,"2013-05-02"
2013,2013-08-01,"WHP69",19,"Kealakekua Bay MLCD","MPA","Before",7420.8113,74.2081,"2013-07-16"
2013,2013-09-24,"WHP70",19,"Kealakekua Bay MLCD","MPA","Before",11804.5582,118.0456,"2013-09-03"
2013,2013-11-20,"WHP71",19,"Kealakekua Bay MLCD","MPA","Before",6518.3754,65.1838,"2013-11-06"
2014,2014-05-21,"WHP72",19,"Kealakekua Bay MLCD","MPA","After",5080.2117,50.8021,"2014-05-06"
2014,2014-07-24,"WHP73",19,"Kealakekua Bay MLCD","MPA","After",786.5448,7.8654,"2014-07-02"
2014,2014-09-30,"WHP74",19,"Kealakekua Bay MLCD","MPA","After",9891.332,98.9133,"2014-09-09"
2014,2014-11-18,"WHP75",19,"Kealakekua Bay MLCD","MPA","After",11172.1916,111.7219,"2014-11-05"
2015,2015-05-26,"WHP76",19,"Kealakekua Bay MLCD","MPA","After",3980.8713,39.8087,"2015-05-05"
2015,2015-07-16,"WHP77",19,"Kealakekua Bay MLCD","MPA","After",8102.8722,81.0287,"2015-07-02"
2015,2015-09-10,"WHP78",19,"Kealakekua Bay MLCD","MPA","After",2533.0749,25.3307,"2015-09-01"
2015,2015-11-06,"WHP79",19,"Kealakekua Bay MLCD","MPA","After",4713.1858,47.1319,"2015-11-03"
2016,2016-05-05,"WHP80",19,"Kealakekua Bay MLCD","MPA","After",3203.9495,32.0395,"2016-05-03"
2016,2016-08-04,"WHP81",19,"Kealakekua Bay MLCD","MPA","After",7510.1197,75.1012,"2016-07-07"
2016,2016-09-15,"WHP82",19,"Kealakekua Bay MLCD","MPA","After",10158.5272,101.5853,"2016-09-06"
2016,2016-11-23,"WHP83",19,"Kealakekua Bay MLCD","MPA","After",1600.165,16.0016,"2016-11-10"
2017,2017-05-09,"WHP84",19,"Kealakekua Bay MLCD","MPA","After",8931.2985,89.313,"2017-05-02"
2017,2017-06-28,"WHP85",19,"Kealakekua Bay MLCD","MPA","After",37334.1562,373.3416,"2017-06-27"
2017,2017-09-21,"WHP86",19,"Kealakekua Bay MLCD","MPA","After",8570.2495,85.7025,"2017-09-07"
2017,2017-11-30,"WHP87",19,"Kealakekua Bay MLCD","MPA","After",4617.8884,46.1789,"2017-11-02"
2018,2018-05-31,"WHP88",19,"Kealakekua Bay MLCD","MPA","After",8630.3354,86.3034,"2018-05-01"
2018,2018-06-26,"WHP89",19,"Kealakekua Bay MLCD","MPA","After",11985.7403,119.8574,"2018-06-19"
2018,2018-09-27,"WHP90",19,"Kealakekua Bay MLCD","MPA","After",14706.3244,147.0632,"2018-09-04"
2018,2018-12-06,"WHP91",19,"Kealakekua Bay MLCD","MPA","After",9569.1702,95.6917,"2018-11-01"
2019,2019-05-23,"WHP92",19,"Kealakekua Bay MLCD","MPA","After",10602.6883,106.0269,"2019-04-30"
2019,2019-07-25,"WHP93",19,"Kealakekua Bay MLCD","MPA","After",13099.6479,130.9965,"2019-07-02"
2019,2019-10-11,"WHP94",19,"Kealakekua Bay MLCD","MPA","After",12377.8288,123.7783,"2019-09-03"
2007,2007-05-24,"WHP44",20,"Ke`ei","FRA","Before",10066.2662,100.6627,"2007-05-16"
2007,2007-07-19,"WHP45",20,"Ke`ei","FRA","Before",8362.1382,83.6214,"2007-07-12"
2007,2007-09-11,"WHP46",20,"Ke`ei","FRA","Before",7581.0629,75.8106,"2007-09-04"
2007,2007-10-30,"WHP47",20,"Ke`ei","FRA","Before",13266.2878,132.6629,"2007-10-23"
2008,2008-06-10,"WHP48",20,"Ke`ei","FRA","Before",13224.6824,132.2468,"2008-05-20"
2008,2008-07-15,"WHP49",20,"Ke`ei","FRA","Before",3764.6592,37.6466,"2008-07-08"
2008,2008-09-17,"WHP50",20,"Ke`ei","FRA","Before",10295.3876,102.9539,"2008-09-02"
2008,2008-12-04,"WHP51",20,"Ke`ei","FRA","Before",5876.0695,58.7607,"2008-10-15"
2009,2009-05-20,"WHP52",20,"Ke`ei","FRA","Before",3562.3856,35.6239,"2009-05-06"
2009,2009-07-23,"WHP53",20,"Ke`ei","FRA","Before",4059.3438,40.5934,"2009-07-07"
2009,2009-09-22,"WHP54",20,"Ke`ei","FRA","Before",8504.5635,85.0456,"2009-09-01"
2009,2009-10-27,"WHP55",20,"Ke`ei","FRA","Before",8022.8139,80.2281,"2009-10-20"
2010,2010-05-11,"WHP56",20,"Ke`ei","FRA","Before",3981.445,39.8144,"2010-05-05"
2010,2010-07-22,"WHP57",20,"Ke`ei","FRA","Before",3402.0941,34.0209,"2010-07-08"
2010,2010-09-07,"WHP58",20,"Ke`ei","FRA","Before",8330.6919,83.3069,"2010-09-07"
2010,2010-10-26,"WHP59",20,"Ke`ei","FRA","Before",8990.7057,89.9071,"2010-10-19"
2011,2011-05-11,"WHP60",20,"Ke`ei","FRA","Before",8084.1216,80.8412,"2011-05-03"
2011,2011-07-12,"WHP61",20,"Ke`ei","FRA","Before",5335.4479,53.3545,"2011-07-06"
2011,2011-09-29,"WHP62",20,"Ke`ei","FRA","Before",6022.0928,60.2209,"2011-09-13"
2011,2011-11-09,"WHP63",20,"Ke`ei","FRA","Before",7627.1108,76.2711,"2011-11-01"
2012,2012-05-23,"WHP64",20,"Ke`ei","FRA","Before",11552.1451,115.5215,"2012-05-15"
2012,2012-07-17,"WHP65",20,"Ke`ei","FRA","Before",7157.1968,71.572,"2012-07-10"
2012,2012-09-05,"WHP66",20,"Ke`ei","FRA","Before",7881.5849,78.8158,"2012-08-28"
2012,2012-11-20,"WHP67",20,"Ke`ei","FRA","Before",9478.5622,94.7856,"2012-11-08"
2013,2013-05-29,"WHP68",20,"Ke`ei","FRA","Before",3421.1976,34.212,"2013-05-02"
2013,2013-08-01,"WHP69",20,"Ke`ei","FRA","Before",2605.7813,26.0578,"2013-07-16"
2013,2013-09-24,"WHP70",20,"Ke`ei","FRA","Before",10310.9358,103.1094,"2013-09-03"
2013,2013-11-20,"WHP71",20,"Ke`ei","FRA","Before",7688.3066,76.8831,"2013-11-06"
2014,2014-05-21,"WHP72",20,"Ke`ei","FRA","After",6760.6622,67.6066,"2014-05-06"
2014,2014-07-24,"WHP73",20,"Ke`ei","FRA","After",5959.5535,59.5955,"2014-07-02"
2014,2014-09-30,"WHP74",20,"Ke`ei","FRA","After",4501.5014,45.015,"2014-09-09"
2014,2014-11-18,"WHP75",20,"Ke`ei","FRA","After",8988.3801,89.8838,"2014-11-05"
2015,2015-05-26,"WHP76",20,"Ke`ei","FRA","After",5636.5467,56.3655,"2015-05-05"
2015,2015-07-16,"WHP77",20,"Ke`ei","FRA","After",7215.0119,72.1501,"2015-07-02"
2015,2015-09-10,"WHP78",20,"Ke`ei","FRA","After",7016.8464,70.1685,"2015-09-01"
2015,2015-11-06,"WHP79",20,"Ke`ei","FRA","After",10482.9292,104.8293,"2015-11-03"
2016,2016-05-05,"WHP80",20,"Ke`ei","FRA","After",4999.9593,49.9996,"2016-05-03"
2016,2016-08-04,"WHP81",20,"Ke`ei","FRA","After",21990.6621,219.9066,"2016-07-07"
2016,2016-09-15,"WHP82",20,"Ke`ei","FRA","After",5243.2231,52.4322,"2016-09-06"
2016,2016-11-23,"WHP83",20,"Ke`ei","FRA","After",6670.4437,66.7044,"2016-11-10"
2017,2017-05-09,"WHP84",20,"Ke`ei","FRA","After",6347.6282,63.4763,"2017-05-02"
2017,2017-06-28,"WHP85",20,"Ke`ei","FRA","After",6444.9255,64.4493,"2017-06-27"
2017,2017-09-21,"WHP86",20,"Ke`ei","FRA","After",7766.492,77.6649,"2017-09-07"
2017,2017-11-30,"WHP87",20,"Ke`ei","FRA","After",7751.9483,77.5195,"2017-11-02"
2018,2018-05-31,"WHP88",20,"Ke`ei","FRA","After",7026.5193,70.2652,"2018-05-01"
2018,2018-06-26,"WHP89",20,"Ke`ei","FRA","After",3917.7923,39.1779,"2018-06-19"
2018,2018-09-27,"WHP90",20,"Ke`ei","FRA","After",2582.561,25.8256,"2018-09-04"
2018,2018-12-06,"WHP91",20,"Ke`ei","FRA","After",8108.3644,81.0836,"2018-11-01"
2019,2019-05-23,"WHP92",20,"Ke`ei","FRA","After",11907.6961,119.077,"2019-04-30"
2019,2019-07-25,"WHP93",20,"Ke`ei","FRA","After",3395.1697,33.9517,"2019-07-02"
2019,2019-10-11,"WHP94",20,"Ke`ei","FRA","After",2298.7664,22.9877,"2019-09-03"
2007,2007-05-16,"WHP44",21,"Kalahiki","FRA","Before",3787.7166,37.8772,"2007-05-16"
2007,2007-07-17,"WHP45",21,"Kalahiki","FRA","Before",1868.9953,18.69,"2007-07-12"
2007,2007-09-05,"WHP46",21,"Kalahiki","FRA","Before",2320.58,23.2058,"2007-09-04"
2007,2007-10-24,"WHP47",21,"Kalahiki","FRA","Before",4671.3508,46.7135,"2007-10-23"
2008,2008-05-29,"WHP48",21,"Kalahiki","FRA","Before",1966.989,19.6699,"2008-05-20"
2008,2008-07-09,"WHP49",21,"Kalahiki","FRA","Before",2965.0014,29.65,"2008-07-08"
2008,2008-09-10,"WHP50",21,"Kalahiki","FRA","Before",6696.1696,66.9617,"2008-09-02"
2008,2008-10-22,"WHP51",21,"Kalahiki","FRA","Before",2645.0139,26.4501,"2008-10-15"
2009,2009-05-19,"WHP52",21,"Kalahiki","FRA","Before",5677.8218,56.7782,"2009-05-06"
2009,2009-07-08,"WHP53",21,"Kalahiki","FRA","Before",2429.6434,24.2964,"2009-07-07"
2009,2009-09-02,"WHP54",21,"Kalahiki","FRA","Before",493.6566,4.9366,"2009-09-01"
2009,2009-10-20,"WHP55",21,"Kalahiki","FRA","Before",673.6673,6.7367,"2009-10-20"
2010,2010-05-13,"WHP56",21,"Kalahiki","FRA","Before",3834.7216,38.3472,"2010-05-05"
2010,2010-07-27,"WHP57",21,"Kalahiki","FRA","Before",4599.435,45.9943,"2010-07-08"
2010,2010-09-23,"WHP58",21,"Kalahiki","FRA","Before",1506.3646,15.0636,"2010-09-07"
2010,2010-10-21,"WHP59",21,"Kalahiki","FRA","Before",335.9985,3.36,"2010-10-19"
2011,2011-05-10,"WHP60",21,"Kalahiki","FRA","Before",5435.5517,54.3555,"2011-05-03"
2011,2011-07-07,"WHP61",21,"Kalahiki","FRA","Before",2582.1665,25.8217,"2011-07-06"
2011,2011-09-22,"WHP62",21,"Kalahiki","FRA","Before",2089.8589,20.8986,"2011-09-13"
2011,2011-11-02,"WHP63",21,"Kalahiki","FRA","Before",3173.8141,31.7381,"2011-11-01"
2012,2012-05-16,"WHP64",21,"Kalahiki","FRA","Before",598.4545,5.9845,"2012-05-15"
2012,2011-07-11,"WHP65",21,"Kalahiki","FRA","Before",888.3537,8.8835,"2012-07-10"
2012,2012-08-29,"WHP66",21,"Kalahiki","FRA","Before",1653.6971,16.537,"2012-08-28"
2012,2012-11-21,"WHP67",21,"Kalahiki","FRA","Before",152.3223,1.5232,"2012-11-08"
2013,2013-05-15,"WHP68",21,"Kalahiki","FRA","Before",1634.0086,16.3401,"2013-05-02"
2013,2013-07-31,"WHP69",21,"Kalahiki","FRA","Before",4989.0649,49.8906,"2013-07-16"
2013,2013-09-05,"WHP70",21,"Kalahiki","FRA","Before",2709.3523,27.0935,"2013-09-03"
2013,2013-11-07,"WHP71",21,"Kalahiki","FRA","Before",2982.1995,29.822,"2013-11-06"
2014,2014-05-07,"WHP72",21,"Kalahiki","FRA","After",335.9985,3.36,"2014-05-06"
2014,2014-07-02,"WHP73",21,"Kalahiki","FRA","After",4545.135,45.4514,"2014-07-02"
2014,2014-09-18,"WHP74",21,"Kalahiki","FRA","After",2433.6163,24.3362,"2014-09-09"
2014,2014-11-06,"WHP75",21,"Kalahiki","FRA","After",2253.7121,22.5371,"2014-11-05"
2015,2015-06-02,"WHP76",21,"Kalahiki","FRA","After",1697.5848,16.9758,"2015-05-05"
2015,2015-07-30,"WHP77",21,"Kalahiki","FRA","After",5261.3835,52.6138,"2015-07-02"
2015,2015-09-30,"WHP78",21,"Kalahiki","FRA","After",1560.3507,15.6035,"2015-09-01"
2015,2015-12-01,"WHP79",21,"Kalahiki","FRA","After",359.112,3.5911,"2015-11-03"
2016,2016-05-26,"WHP80",21,"Kalahiki","FRA","After",3127.4359,31.2744,"2016-05-03"
2016,2016-07-26,"WHP81",21,"Kalahiki","FRA","After",3625.9089,36.2591,"2016-07-07"
2016,2016-10-04,"WHP82",21,"Kalahiki","FRA","After",1819.1985,18.192,"2016-09-06"
2016,2016-12-01,"WHP83",21,"Kalahiki","FRA","After",3529.5956,35.296,"2016-11-10"
2017,2017-05-31,"WHP84",21,"Kalahiki","FRA","After",961.5534,9.6155,"2017-05-02"
2017,2017-07-25,"WHP85",21,"Kalahiki","FRA","After",3910.7557,39.1076,"2017-06-27"
2017,2017-09-26,"WHP86",21,"Kalahiki","FRA","After",3050.0928,30.5009,"2017-09-07"
2017,2017-12-07,"WHP87",21,"Kalahiki","FRA","After",3641.4477,36.4145,"2017-11-02"
2018,2018-06-05,"WHP88",21,"Kalahiki","FRA","After",3777.6101,37.7761,"2018-05-01"
2018,2018-07-06,"WHP89",21,"Kalahiki","FRA","After",1812.2277,18.1223,"2018-06-19"
2018,2018-09-28,"WHP90",21,"Kalahiki","FRA","After",1988.8904,19.8889,"2018-09-04"
2018,2018-11-30,"WHP91",21,"Kalahiki","FRA","After",2885.4051,28.8541,"2018-11-01"
2019,2019-05-09,"WHP92",21,"Kalahiki","FRA","After",6745.1013,67.451,"2019-04-30"
2019,2019-07-30,"WHP93",21,"Kalahiki","FRA","After",2905.6268,29.0563,"2019-07-02"
2019,2019-09-03,"WHP94",21,"Kalahiki","FRA","After",3560.8933,35.6089,"2019-09-03"
2007,2007-05-16,"WHP44",22,"`Au`Au, Ho`okena","Open","Before",1195.3788,11.9538,"2007-05-16"
2007,2007-07-17,"WHP45",22,"`Au`Au, Ho`okena","Open","Before",427.0259,4.2703,"2007-07-12"
2007,2007-09-05,"WHP46",22,"`Au`Au, Ho`okena","Open","Before",1085.0525,10.8505,"2007-09-04"
2007,2007-10-24,"WHP47",22,"`Au`Au, Ho`okena","Open","Before",1414.0027,14.14,"2007-10-23"
2008,2008-05-29,"WHP48",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2008-05-20"
2008,2008-07-09,"WHP49",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2008-07-08"
2008,2008-09-10,"WHP50",22,"`Au`Au, Ho`okena","Open","Before",133.4538,1.3345,"2008-09-02"
2008,2008-10-22,"WHP51",22,"`Au`Au, Ho`okena","Open","Before",19.3415,0.1934,"2008-10-15"
2009,2009-05-19,"WHP52",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2009-05-06"
2009,2009-07-08,"WHP53",22,"`Au`Au, Ho`okena","Open","Before",144.7783,1.4478,"2009-07-07"
2009,2009-09-02,"WHP54",22,"`Au`Au, Ho`okena","Open","Before",133.4538,1.3345,"2009-09-01"
2009,2009-10-20,"WHP55",22,"`Au`Au, Ho`okena","Open","Before",126.8711,1.2687,"2009-10-20"
2010,2010-05-13,"WHP56",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2010-05-05"
2010,2010-07-27,"WHP57",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2010-07-08"
2010,2010-09-23,"WHP58",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2010-09-07"
2010,2010-10-21,"WHP59",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2010-10-19"
2011,2011-05-10,"WHP60",22,"`Au`Au, Ho`okena","Open","Before",126.8711,1.2687,"2011-05-03"
2011,2011-07-07,"WHP61",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2011-07-06"
2011,2011-09-22,"WHP62",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2011-09-13"
2011,2011-11-02,"WHP63",22,"`Au`Au, Ho`okena","Open","Before",880.8097,8.8081,"2011-11-01"
2012,2012-05-16,"WHP64",22,"`Au`Au, Ho`okena","Open","Before",880.8097,8.8081,"2012-05-15"
2012,2012-07-11,"WHP65",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2012-07-10"
2012,2012-08-29,"WHP66",22,"`Au`Au, Ho`okena","Open","Before",1476.2293,14.7623,"2012-08-28"
2012,2012-11-21,"WHP67",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2012-11-08"
2013,2013-05-15,"WHP68",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2013-05-02"
2013,2013-07-31,"WHP69",22,"`Au`Au, Ho`okena","Open","Before",0,0,"2013-07-16"
2013,2013-09-05,"WHP70",22,"`Au`Au, Ho`okena","Open","Before",876.8368,8.7684,"2013-09-03"
2013,2013-11-07,"WHP71",22,"`Au`Au, Ho`okena","Open","Before",60.5396,0.6054,"2013-11-06"
2014,2014-05-07,"WHP72",22,"`Au`Au, Ho`okena","Open","After",126.8711,1.2687,"2014-05-06"
2014,2014-07-02,"WHP73",22,"`Au`Au, Ho`okena","Open","After",126.8711,1.2687,"2014-07-02"
2014,2014-09-18,"WHP74",22,"`Au`Au, Ho`okena","Open","After",0,0,"2014-09-09"
2014,2014-11-06,"WHP75",22,"`Au`Au, Ho`okena","Open","After",0,0,"2014-11-05"
2015,2015-06-02,"WHP76",22,"`Au`Au, Ho`okena","Open","After",0,0,"2015-05-05"
2015,2015-07-20,"WHP77",22,"`Au`Au, Ho`okena","Open","After",1749.594,17.4959,"2015-07-02"
2015,2015-09-30,"WHP78",22,"`Au`Au, Ho`okena","Open","After",3.772,0.0377,"2015-09-01"
2015,2015-12-01,"WHP79",22,"`Au`Au, Ho`okena","Open","After",2896.4858,28.9649,"2015-11-03"
2016,2016-05-26,"WHP80",22,"`Au`Au, Ho`okena","Open","After",394.6511,3.9465,"2016-05-03"
2016,2016-07-26,"WHP81",22,"`Au`Au, Ho`okena","Open","After",0,0,"2016-07-07"
2016,2016-10-04,"WHP82",22,"`Au`Au, Ho`okena","Open","After",3.772,0.0377,"2016-09-06"
2016,2016-12-01,"WHP83",22,"`Au`Au, Ho`okena","Open","After",170.1354,1.7014,"2016-11-10"
2017,2017-05-31,"WHP84",22,"`Au`Au, Ho`okena","Open","After",318.542,3.1854,"2017-05-02"
